id,url,title,content
30,https://ernest.essec.edu/support/solutions/articles/7000082195--2023-2024-when-should-i-arrive-on-the-cergy-campus-arrival-dates-23-24-quand-dois-je-faire-ma-r,Enrollment / Inscription,"Enrollment / Inscription
**Dates for 2023/2024 intake in ESSEC Cergy campus /_Rentrée 2023/2024 à
l'ESSEC campus de Cergy_**

**WELCOME DAYS from August 21st:** The day when your classes start, the day
before and the following day, from 9:00 am to 5:00 pm (Monday to Friday)  
---  
  
![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7113319223/original/9ZYd-
OVXENmbF0Wy2HJ9YmEfAOy7nlAOSA.png?1684850854)

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7113870413/original/9ZIiW_eqMBWZKEuI6S6PCBX2ATuLO-
azZA.png?1685458138)

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7115240701/original/gipbH0iL84pN7IpAF-
lNBl-Vxb1TnCv5FA.png?1686747836)

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7111827882/original/EToQ7x2k0EvtpICW4TjVXlnau6y6ElVnfw.png?1683291986)

  

  

"
31,https://ernest.essec.edu/support/solutions/articles/7000083231-l-%C3%A9tat-reverse-une-partie-de-la-cvec-aux-%C3%A9tablissements-qu-en-faisons-nous-%C3%A0-l-essec-,Enrollment / Inscription,"Enrollment / Inscription
**Je paye la CVEC : à quoi ça sert à l’ESSEC ?**

Nous améliorons la vie étudiante dans des domaines bien précis : le sport, la
santé, l’accueil et la culture. Depuis la crise sanitaire, la CVEC peut
également être utilisée pour aider des étudiants en difficulté financière.

  

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7117349091/original/LZ80ePNUvPpaRZc2iIGhYzDLeQPgBbzhoA.png?1688743678)

En détail :

Sport :

\- Achat de nouvelles machines de musculation pour le SRC

\- Subventions accordées à RAID, aux Cheerleaders

\- Achat de 10 vélos pour location (géré par le NOISE)

NB : c’est également grâce à la CVEC que depuis 3 ans nous avons assuré la
continuité du sport sans gymnase sur le campus (location de 2 gymnases
extérieurs)

  

Santé :

\- Présence d’une nutritionniste 4 jours par mois

\- Achat de safe cups

  

Accueil :

\- Prise en charge d’une partie du WEI pour les étudiants boursiers

\- Participation à des évènements de MELT

  

Culture : - Subventions accordées aux associations du Comité Arty (BDA,
Musical, Comedia, Sham, ESSEC & bab, CQN)

  

Aide sociale : Plus de 20 000 euros distribués l’année dernière

Pour info, au plus fort de la crise sanitaire, en 20/21, c’est plus de 125 000
euros qui avaient été distribués.

  

Support RH: Contribution à la rémunération du personnel dédié à l'expérience
étudiante et à la gestion du SRC

  

**Une idée ? Un projet ? Viens en parler à la Direction de la vie étudiante et
résidentielle !**

[**vie.etudiante@essec.edu**](mailto:vie.etudiante@essec.edu)

  

_____________________________________________________________________________________________________________________________________

  

**I pay the CVEC: what is it for at ESSEC?**

  

We improve student life in very specific areas: sport, health, welcome and
culture. Since the health crisis, the CVEC can also be used to help students
in financial difficulty.

  

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7117349704/original/s81Yipfgc9JJbJXAw4ploQjhJX8uFD4BFA.png?1688744059)

  

In detail :

Sport :

\- Purchase of new fitness machines for the SRC

\- Help to RAID, the Cheerleaders

\- Purchase of 10 bicycles for rental (managed by the NOISE)

NB: it is also thanks to the CVEC that during the past 3 years we have ensured
the continuity of sport without a gymnasium on campus (rental of 2 outdoor
gymnasiums)

  

Health :

\- Presence of a nutritionist 4 days per month

\- Purchase of safe cups

  

Welcome:

\- Support for part of the WEI for scholarship students

\- Participation in MELT events

  

Culture:

\- Help to associations of Arty Committee (BDA, Musical, Comedia, Sham, ESSEC
& bab, CQN)

  

Social help:

More than 20 000 euros distributed last year Reminder: during the health
crisis, in 20/21, more than 125 000 euros had been distributed.

  

Support: Contribution to the remuneration of staff dedicated to the student
experience and the management of the SRC

  

**An idea? A project? Come and talk to the Direction of Student and
Residential Life about it!**

****[**vie.etudiante@essec.edu**](mailto:vie.etudiante@essec.edu)

"
32,https://ernest.essec.edu/support/solutions/articles/7000083444-23-24-welcome-weeks-campus-and-cergy-walking-tours,Enrollment / Inscription,"Enrollment / Inscription
During the welcome weeks, three different visit types will be offered:

  

1\. **Getting around Cergy Préfecture** : discover the facilities available in
the area : shopping center, supermarket, banks, post office, swimming pool,
restaurants, CAF, tax office... (expected duration: around 60 minutes)

  

2\. **Time for leisure at Port Cergy and the leisure island** : restaurants,
pubs; discover a more bucolic setting with the Cergy ponds and its rich offer
in water sports, Cergy village and its small shops (expected duration :
between 60 and 90 minutes)

  

3\. **ESSEC Campus Tour** : Find your way on the campus: where to find your
program coordinator, the IT support, the Career service and many other hidden
places (expected duration : around 45 minutes)

  

Make sure to register to one of the tours (limited availability):

  

1\. **Cergy Préfecture** | 2\. **Le Port**|  3\. **Campus Tour**  
---|---|---  
[Link to register for this tour](https://xoyondo.com/dp/wH9MjwWY2ZI0Lgz)  
|  [Link to register for this tour](https://xoyondo.com/dp/kKXIORiSHx9j0DX)  
| [Link to register for this tour](https://xoyondo.com/dp/5czWm4hBEFJwBRt)  
  
21/08/2023 17:30| 23/08/2023 17:30| 22/08/2023 17:30  
24/08/2023 17:30| 28/08/2023 17:30| 25/08/2023 17:30  
29/08/2023 17:30| 01/09/2023 17:30| 30/08/2023 17:30  
**Meeting point:** Galion building (outside)  
  
  

"
33,https://ernest.essec.edu/support/solutions/articles/7000086137--cvec-pass-cvec-du-crous-de-versailles-cvec-pass-from-the-crous-de-versailles,Enrollment / Inscription,"Enrollment / Inscription
_(English below)_

[![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7136189611/original/ICnmiRzjzJI0HmjuclSeYw9fs9J2wx7liw.png?1707992008)](https://www.crous-
versailles.fr/sortir-bouger-creer/votre-pass-cvec/)

  

Pour promouvoir la culture et les activités sportives sur l’académie de
Versailles, le service Culture & vie de campus distribue 5000 Pass CVEC pour
que les étudiant(e)s et de l’académie assujetti(e)s à la CVEC puissent
profiter d’un concert, d’une pièce de théâtre ou de danse, mais aussi d’un
accès à la pratique sportive et à des matchs gratuitement chez leurs
partenaires. Vous pouvez réserver votre Pass CVEC jusqu’au **31 mai 2024** !

  

Pour obtenir un Pass CVEC, dans la limite des stocks disponibles, vous pouvez
envoyer une demande accompagnée du certificat de scolarité et de votre adresse
postale à [culture@crous-versailles.fr](mailto:culture@crous-versailles.fr)

  

NB : Les Pass sont valables l’année en cours.

  

### **_Comment marche le Pass Cvec du Crous de Versailles ?_**

  

Une fois que vous aurez reçu votre Pass CVEC, vous pouvez réserver votre place
auprès des billetteries des établissements partenaires dont vous trouverez la
liste [**ici**](https://www.crous-versailles.fr/sortir-bouger-creer/votre-
pass-cvec/). Certains établissements acceptent des réservations en direct le
jour du spectacle, mais dans la limite des places disponibles. Attention,
certains demandent obligatoirement une réservation (en particulier pour les
matchs). En échange du ticket du Pass CVEC, vous récupérez un ticket pour
assister à l'évènement.

  

Votre Pass contient :

  

  * 4 tickets SPORT
  * 3 tickets CULTURE
  * 2 tickets MATCH

  

==================================================

  

_To promote the culture and sports activities within the Versailles Academy,
The Culture and campus life service distributes 5000 CVEC Passes so that
students having paid the CVEC can go to a concert, theater, dance show and
match for free at the establishments with whom they have partnership. You can
reserve your CVEC Pass until**May 31st 2024**!_

_  
_

_To get the CVEC Pass, subject to availability, you can send your request
along with your enrollment certificate and your home address to[culture@crous-
versailles.fr](mailto:culture@crous-versailles.fr) _

 _  
_

_NB: The Passes are only valid during the current academic year._

_  
_

### _**_How does the CVEC Pass from the CROUS de Versailles work?_**_

_  
_

_Once you have received your CVEC Pass, you can reserve your ticket with the
partner establishments directly of which you can find the
list[**here**](https://www.crous-versailles.fr/sortir-bouger-creer/votre-pass-
cvec/). Some establishments accept direct reservations on the day of the show,
but subject to availability. Please note that some partners will require a
reservation (especially for the matches). In exchange of the CVEC Pass, you
receive a ticket to attend the event._

_  
_

_Your Pass contains:_

_  
_

  * _4 tickets SPORT_
  *  _3 tickets CULTURE_
  *  _2 tickets MATCH_

"
34,https://ernest.essec.edu/support/solutions/articles/7000086200--2024-2025-agenda-of-webinars-and-on-site-workshops-prior-to-and-during-welcome-days-agenda-des-web,Enrollment / Inscription,"Enrollment / Inscription
**PAGE REGULARLY UPDATED, STAY TUNED! / MISE A JOUR REGULIERE, REVENEZ NOUS
VOIR!**

  

**Prior to and during the 2024/2025 induction days, the Registrar's Office
organizes information webinars, open to all. You just need to click on the
links below. This page is regularly updated with new events.****Stay tuned !**

  

**Avant et pendant les rentrées de 2024/2025, le Registraire organise des
webinaires ouverts à tous. Vous n'avez qu'à cliquer sur les liens. Cette page
est régulièrement mise à jour avec de nouveaux événements. Restez connectés!**

  

**Webinaires avec les partenaires bancaires de l'ESSEC: chaque banque présente
ses spécificités, notamment le prêt SANS caution aux ressortissants français.
A vous de comparer et voir quelle offre convient le mieux à votre profil et
votre besoin.**

  

**A partir du 17 juillet, à venir**|  
|  
|  
  
---|---|---|---  
  
  

**Dates**| **Webinars / Webinaires**| **Public**| **ZOOM Links / ZOOM liens**  
---|---|---|---  
03/06/2024à 18H00| **Le Crédit Coopératif** ; prêts à taux préférenciel,
rythme du déblocage des fonds, etc ...| francophone/French speaking  
  
  
  
| Lien TEAMS à venir  
05/06/2024à 18H00| [Société
Générale](https://ernest.essec.edu/fr/support/solutions/articles/7000013164--
banque-pr%C3%AAt-soci%C3%A9t%C3%A9-g%C3%A9n%C3%A9rale-de-cergy-
pr%C3%A9fecture) ; pour connaître l'offre de notre partenaire bancaire,
notamment sur les prêts d'études, **SANS caution et à taux préférentiel**|
francophone/French speaking  
  
| Vous trouverez le lien ZOOM [ICI](https://essec.zoom.us/j/97289802488)  
10/06/2024à 18H00| [LCL
](https://ernest.essec.edu/support/solutions/articles/7000013315--banque-
pr%C3%AAt-le-credit-lyonnais-lcl-cergy-pr%C3%A9fecture); Notre partenaire
historique vous exposera son offre dédiée aux étudiants de l'ESSEC|
francophone/French speaking  
  
  
| Lien à venir  
12/06/2024à 18H00| Notre partenaire **Bred Espace** : [notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000015151--
banque-pr%C3%AAt-bred-espace-grandes-ecoles)  
  
| francophone/French speaking| Vous trouverez le lien ZOOM
[ICI](https://essec.zoom.us/j/92168113584)  
13/06/2024à 18H00| Notre partenaire **BNP****Paribas :**[notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000015152--
banque-pr%C3%AAt-bnp-paribas-cergy)  
  
| francophone/French speaking| Vous trouverez le lien ZOOM
[ICI](https://essec.zoom.us/j/94174234681)  
  
  

**Dates**| **Webinars / Webinaires**| **Public**| **ZOOM Links / ZOOM liens**  
---|---|---|---  
12/04/2024  
18h00| Notre partenaire **Société Générale** :[ notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000013164--
banque-pr%C3%AAt-soci%C3%A9t%C3%A9-g%C3%A9n%C3%A9rale-de-cergy-
pr%C3%A9fecture)| francophone/French speaking| Pour la rediffusion, cliquez
[ICI](https://essec.mediaspace.eu.kaltura.com/media/SoG%C3%A9+Webinaire+banque+1/0_ajq1voct)  
17/04/2024  
18h00| Notre partenaire **BNP****Paribas :**[notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000015152--
banque-pr%C3%AAt-bnp-paribas-cergy)| francophone/French speaking  
  
| Pour la rediffusion, cliquez
[ICI](https://essec.mediaspace.eu.kaltura.com/media/BNP+Paribas+Webinaire+avril+2024+avec+Pi%C3%A8ce+jointe+%C3%A0+t%C3%A9l%C3%A9charger/0_8afdt5z6)  
Pour télécharger la présentation, cliquez
[ICI](https://drive.google.com/file/d/1X_QzowszUgjtx77Gyfdr-
xd6BH2erLXI/view?usp=sharing)  
18/04/2024  
18h00| Notre partenaire **Le Crédit Coopératif :**[notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000082434--
banque-pr%C3%AAt-le-credit-cooperatif)| francophone/French speaking  
  
| Nous sommes en attente du lien de rediffusion de la part du Crédit
Coopératif. Merci de votre patience.  
19/04/2024  
18h00| Notre partenaire **LCL** : [notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000013315--
banque-pr%C3%AAt-le-credit-lyonnais-lcl-cergy-pr%C3%A9fecture)|
francophone/French speaking| Pour la rediffusion, cliquez
[ICI](https://essec.mediaspace.eu.kaltura.com/media/LCL+Webinaire+avril+2024/0_7r5n9j04)  
  
  
22/04/2024  
**17h00**|  Notre partenaire **Bred Espace** : [notre page
dédiée](https://ernest.essec.edu/support/solutions/articles/7000015151--
banque-pr%C3%AAt-bred-espace-grandes-ecoles)| francophone/French speaking|
Pour la rediffusion, cliquez
[ICI](https://essec.mediaspace.eu.kaltura.com/media/BRED+Webinaire+avril+2024/0_lpp3deyz)  
  
  
  
  

"
35,https://ernest.essec.edu/support/solutions/articles/7000087981-d%C3%A9sistement-d%C3%A9mission-demande-officielle-withdrawal-drop-out-official-request-,Enrollment / Inscription,"Enrollment / Inscription
Si vous souhaitez vous désister avant votre arrivée à l'ESSEC ou démissionner
en cours de cursus, veuillez formaliser votre demande en complétant et signant
le formulaire ci-dessous (en version française ou anglaise) avant de nous le
retourner à l'adresse : [registraire@essec.edu](mailto:registraire@essec.edu).

  

If you wish to withdraw before your arrival at ESSEC or drop out during the
course of your studies, please formalize your request by filling out and
signing the form below (in French or English) and returning it to us at the
address below : [registraire@essec.edu](mailto:registraire@essec.edu).

"
36,https://ernest.essec.edu/support/solutions/articles/7000016220--essec-singapour-essec-singapore-asia-pacific-information-general-information,Enrolled in Singapore,"Enrolled in Singapore
Les informations relatives aux dates de rentrée, au logement, à l'assurance,
au visa et toutes autres données pratiques peuvent se trouver
[ICI](https://essecapac.blog/arrival-page/?privacy=updated) sur le site ESSEC
Singapour

  

 _Information related to starting dates, housing, health insurance, visa, and
all other practical data can be found[HERE](https://essecapac.blog/arrival-
page/?privacy=updated) on ESSEC Singapore website._

_[](https://myarrivalatessecap.weebly.com/faq.html)_[](https://myarrivalatessecap.weebly.com/faq.html)[](https://myarrivalatessecap.weebly.com/faq.html)

[](https://myarrivalatessecap.weebly.com/faq.html)_[](https://myarrivalatessecap.weebly.com/faq.html)_

  

"
37,https://ernest.essec.edu/support/solutions/articles/7000082899--singapour-singapore-global-bba-frais-de-scolarit%C3%A9-tuition-fees,Enrolled in Singapore,"Enrolled in Singapore
_Version française ci-dessous_

  

**1\. First-time enrolled students in 2024******

  

**Single enrollment for the Global BBA students who first start in Singapore,
then pursue in France in Year 3 and 4.**

  

When they start in Singapore for the first two years of the course, these
students are handled by the Registrar's Office in Cergy, France BOTH for the
administrative enrollment

  

and

  

\- the invoicing. Therefore, they are billed in Euro and their payment is
expected at ESSEC, Cergy in France.

  

  

**2\. Global BBA students who joined ESSEC APAC prior to 2024** \- when
students go to Cergy, France to pursue in their _third and fourth year_ :

  

\- they are sent an email from the Registrar's Office in Cergy inviting them
to start their enrollment, this time in France.

  

AND

  

\- they are billed by the Registrar's Office in Cergy, France. The Study
Contract will show standard amounts in Euros and students can download from
MyRegistrar their ESSEC account statement that reflects their personal ledger
situation in France.

  

  

===

  

**1\. Etudiants du Global BBA intégrant à partir de 2024**

  

**Une seule inscription pour les étudiants du Global BBA qui commencent à
Singapour et poursuivent en France.**

  

Lorsqu'ils commencent à Singapour pour les deux premières années du cursus,
ils sont pris en charge par le bureau du Registraire de Cergy (France) pour
l'inscription administrative.

  

ET

  

Ils seront facturés par le Bureau du Registraire de Cergy, France. Le contrat
d'enseignement affiche les montants standard en Euros et les étudiants peuvent
télécharger depuis MyRegistrar leur relevé de compte ESSEC qui affiche leur
situation comptable personnelle. Les montants sont en Euro et les paiements
sont attendus à l'ESSEC Cergy, France.

  

  

**2\. Etudiants ayant intégré l'ESSEC APAC avant 2024** \- lorsque les
étudiants se rendent à Cergy, en France, pour poursuivre leurs études en
_troisième et quatrième_ année :

  

\- ils reçoivent un email du Bureau du Registre de Cergy, France, les invitant
à commencer leur inscription, cette fois-ci en France.

  

ET

  

\- ils sont facturés par le Bureau du Registre à Cergy, France. Le contrat
d'études indique les montants standard en euros et les étudiants peuvent
télécharger sur MyRegistrar leur relevé de compte ESSEC qui reflète leur
situation comptable personnelle en France.

  

  

"
38,https://ernest.essec.edu/support/solutions/articles/7000016025--essec-singapore-singapour-visa-and-student-pass-arrival-housing-health-insurance-essec-sing,Enrolled in Singapore,"Enrolled in Singapore
ESSEC Asia Pacific, i.e [ESSEC Campus in Singapore has its own
website](http://www.essec.edu/en/essec-asia-pacific-en/).

  

To prepare for your arrival in Singapore, visit [ESSEC APAC
Blog](https://essecapac.blog/arrival-page/?privacy=updated).

You'll find the step-by-step procedure to apply for your Student's Pass.

Do not miss the Resources page where you find ESSEC guide to Singapore.

  

For insurances, please see this FAQ [International insurance when going
outside
France](https://ernest.essec.edu/support/solutions/articles/7000015078-assurances-
internationales-pour-s%C3%A9jour-hors-de-france-international-insurance-when-
going-outside-fra)

"
39,https://ernest.essec.edu/support/solutions/articles/7000016026--essec-singapore-singapour-payment-of-tuition-by-bank-transfer,Enrolled in Singapore,"Enrolled in Singapore
Starting in **2024, first-time enrolled students** , studying either in
Singapore or in Cergy, are going to pay their tuition in Euros, in ESSEC
Cergy.

  

Only those students enrolled in MMD program that is only offered in Singapore
will pay in SGD in ESSECSingapore.

  

  

  

"
40,https://ernest.essec.edu/support/solutions/articles/7000043957--essec-singapore-relocating-and-looking-for-job-opportunities,Enrolled in Singapore,"Enrolled in Singapore
As a member of ESSEC community do not hesitate to contact our colleagues at
ESSEC Asia-Pacific in Singapore.

  

Click on [this link](http://www.essec.edu/en/pages/about-essec-asia-
pacific/coporate-relations-asia-pacific/contact-our-team/) to see their
coordinates.

"
41,https://ernest.essec.edu/support/solutions/articles/7000070193--deposit-arrhes-bank-transfer-par-virement,Fees & Payment,"Fees & Payment
Below are examples of screenshots of the Payment platform as seen by admitted
students who want to secure their admission offer by paying the non refundable
deposit.

At this stage, your identifier starts with a C. After payment, your identifier
will start with a B00.

  

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7078080455/original/i3_r_IUxURNVZtZBjzeESiiMaRPeHuvxvQ.png?1646142183)

*****

A titre d'exemple, voici une copie écran de la plateforme de paiement des
arrhes non remboursables que les candidats admis doivent régler afin de
confirmer leur offre d'admission.

A ce stade, votre identifiant commence par C. Après paiement votre identifiant
commencera par B00.

  

![](https://s3-eu-central-1.amazonaws.com/euc-
cdn.freshdesk.com/data/helpdesk/attachments/production/7078080942/original/Zz3zQAh9I78VRK2_doE2sM0b_rO3lASalg.png?1646142379)

  

  

"
42,https://ernest.essec.edu/support/solutions/articles/7000012413--dates-de-paiement-dates-of-payment,Fees & Payment,"Fees & Payment
**English version below -**

**RELATED TO ESSEC CERGY ENROLLMENT (For other campuses, please contact the
registration team directly)**

  

  
|  
  
---|---  
**Si vous entrez pour la première fois au Groupe ESSEC en:**| **la totalité
des frais annuels doit être reçue au plus tard**  
2024  
Pré Master de la Grande Ecole (après classes prépas)| le 31/10/2024  
2024 pour tous les autres programmes (Global BBA, BSc in AIDAMS ESSEC&Centrale
Supélec, Bachelor Act & Hepta, Admis sur Titre de la Grande Ecole, MS, MSc.,
Master in)| le 31/08/2024  
2024étudiants du Global MBA| le 21/07/2024  
  
  
Comment planifier vos paiements?

Vous êtes libres d'effectuer autant de paiements que vous voulez par carte
bancaire ou par virements, **du moment que le règlement intégral de l'année
est reçu par la comptabilité avant l'échéance indiquée sur votre relevé de
compte.**

  

Exemple de Paul:

Paul doit régler 12,320 euros avant le 31/08. Il a reçu sa lettre d'admission
le 15 avril.

\- Le 20 avril, Paul fait un premier paiement de 6,000 euros.

\- Chaque semaine, Paul verse 200 euros pendant 20 semaines, ce qui fait 4,000
euros

Paul paie donc 10,000 euros sur les 12,320 euros de sa scolarité annuelle .

  

\- Le 20 juin, anniversaire de Paul. Chaque membre de sa famille lui offre de
participer à ses frais de scolarité. Paul se connecte sur la plateforme
d'inscription et chacun règle par carte bancaire.

\- son grand-père 1,000 euros,

\- sa tante 500 euros,

\- son frère aîné 300 euros,

\- ses parents 520 euros.

Ainsi, Paul aura réglé sa scolarité de 12,320 euros avant le 31/08.

  

L'année scolaire suivante, de nouveau Paul devra régler sa scolarité avant le
31/08, avant le début des cours. Disons que l'année scolaire en question est
celle de 2024/2025. Paul sait alors que ses frais de scolarité de 12,500 euros
devront être réglés avant le 31/08/2024. Pendant les vacances de fin décembre
2023, Paul retourne chez lui pour des retrouvailles familiales. De nouveau,
chaque membre de la famille veut contribuer à ses études. Et au mois de juin
suivant, ce sera de nouveau l'anniversaire de Paul...

  

Paul est inscrit dans un programme de l'ESSEC qui a une durée de 4 ans. Il
projette de financer sa scolarité chaque année de cette manière.

\-------------------------------------------------

  

**Si vous êtes entrés pour la première fois au Groupe ESSEC en:**| **la
totalité des frais annuels doit être reçue au plus tard**  
---|---  
Depuis 2019| **le 31/08,** avant la rentrée.  
2018| **le 15/08,** avant la rentrée.  
2017, 2016 et 2015| **le 31****/08,** avant la rentrée.  
  
  

********

 **English version:**

**If you enroll at ESSEC for the first time in :**| **the last day the entire
amount of your annual tuition fees must be received by ESSEC is :**  
---|---  
2024  
Pré Master de la Grande Ecole (post preparatory classes)| 31/10/2024  
2024all programs (Global BBA, BSc in AIDAMS ESSEC&Centrale Supélec, Bachelor
Act & Hepta, Grande Ecole MiM, MS, MSc., Master in)| 31/08/2024  
2024Global MBA program| 21/07/2024  
  
  

How to plan your payments?

You are free to make as many payments as you wish by bank card or bank
transfer, **as long as the total payment of your annual tuition is received by
Student Accounting before the due date shown in your account statement.**

  

John's story:

John must pay 12,320 euros by 31/08. He received his admission letter on 15
April.

\- On 20 April, John makes a first payment of 6,000 euros.

\- John makes a weekly payment of 200 euros over 20 weeks, that is 4,000
euros.

This makes a total of 10,000 euros paid by John.

  

\- 20 June is John's birthday. His family wants to contribute to his
education. John logs on to the enrollment platform and everyone makes a
payment by bank card.

\- his grandfather for 1,000 euros,

\- his aunt 500 euros,

\- his elder brother 300 euros,

\- his parents 520 euros.

That way, John's tuition is paid before 31/08.

  

The following school year, John again will have to pay by 31/08, before
classes start.Let's say that the school year in question is 2024/2025. Then,
John knows that his tuition fee of 12,500 euros must be received by
31/08/2024. During the holidays at the end of December 2023, John returns home
for a family gathering. Again, each member of the family wants to contribute
to John's education. The following June, it is John's birthday again...

  

John is enrolled in a 4-year program. He plans to budget his education this
way each year.

\-------------------------------------------------

  

**If you enrolled at ESSEC for the first time in :**| **the last day the
entire amount of your annual tuition fees must be received by ESSEC is :**  
---|---  
Since 2019| 31/08, before the academic year starts.  
2018| 15/08, before the academic year starts.  
2017, 2016 and 2015| 31/08, before the academic year starts.  
  
  

  

  

"
